flow_duration,fwd_num_pkts,bwd_num_pkts,fwd_sum_pkt_len,bwd_sum_pkt_len,fwd_min_pkt_len,fwd_mean_pkt_len,fwd_std_pkt_len,fwd_max_pkt_len,bwd_min_pkt_len,bwd_mean_pkt_len,bwd_std_pkt_len,bwd_max_pkt_len,fwd_min_iat,fwd_mean_iat,fwd_std_iat,fwd_max_iat,bwd_min_iat,bwd_mean_iat,bwd_std_iat,bwd_max_iat,fwd_num_syn_flags,fwd_num_ack_flags,fwd_num_fin_flags,fwd_num_rst_flags,fwd_num_psh_flags,fwd_num_urg_flags,bwd_num_syn_flags,bwd_num_ack_flags,bwd_num_fin_flags,bwd_num_rst_flags,bwd_num_psh_flags,bwd_num_urg_flags,is_vpn
664,13,9,2876,3453,54,221.23076923076923,416.82428576931613,1612,66,383.6666666666667,791.3013192063929,2608,1,55.416666666666664,58.792655909466184,182,0,49.625,48.394053095395925,127,1,8,1,4,4,0,1,9,2,0,3,0,False
337,12,8,3209,3388,66,267.4166666666667,400.2508501621895,1454,66,423.5,831.1335632736774,2609,0,30.636363636363637,27.250597081941418,56,0,40.142857142857146,48.07264910358836,111,1,11,1,0,4,0,1,8,1,0,3,0,False
323,8,7,2780,3242,54,347.5,588.423317009107,1851,54,463.14285714285717,876.4383163970978,2597,1,46.142857142857146,28.063339437924405,67,0,42.666666666666664,46.61783159073599,124,1,7,1,1,3,0,1,7,1,0,3,0,False
170,8,5,3000,3167,66,375.0,415.575805359263,1167,66,633.4,994.3350743084545,2610,0,24.428571428571427,49.759011080139736,146,0,40.75,65.48807143289532,154,1,7,0,0,3,0,1,5,0,0,2,0,True
140,10,8,3072,3387,54,307.2,429.71195003164615,1466,66,423.375,830.8048714198779,2608,0,15.555555555555555,14.430762751159305,35,0,15.142857142857142,17.20820876731776,36,1,8,1,1,4,0,1,8,1,0,3,0,False
884,10,9,3020,3454,54,302.0,398.10827672883164,1329,66,383.77777777777777,785.5631777093676,2592,9,98.33333333333333,97.06584248734349,211,0,85.125,107.90903287028385,249,1,8,1,1,3,0,1,9,1,0,4,0,False
903,13,8,3155,3297,54,242.69230769230768,383.4301429937571,1414,54,412.125,831.2530357087426,2598,0,75.25,70.61058112398358,203,0,112.0,141.32940246105903,347,1,10,1,2,3,0,1,8,1,0,3,0,False
224,12,8,2834,3387,54,236.16666666666666,431.51937641573204,1612,66,423.375,830.8048714198779,2608,0,20.454545454545453,24.762007689066504,69,0,25.857142857142858,30.925849434822418,81,1,8,1,3,4,0,1,8,1,0,3,0,False
897,11,8,3183,3388,54,289.3636363636364,419.53269950078175,1466,66,423.5,831.1335632736774,2609,0,89.8,98.50157359149142,217,0,98.71428571428571,114.80133683357309,264,1,8,1,2,3,0,1,8,1,0,3,0,False
808,11,8,3183,3389,54,289.3636363636364,418.3296379058185,1466,66,423.625,831.4622567350848,2610,0,80.9,99.12865377881413,208,0,87.42857142857143,100.71438703135735,208,1,8,1,2,3,0,1,8,1,0,3,0,False
177,9,7,3060,3322,54,340.0,436.8714532521742,1374,66,474.57142857142856,876.6983284937148,2609,0,22.125,16.358770583390427,50,0,28.0,27.730849247724095,60,1,7,1,1,2,0,1,7,1,0,3,0,False
1777,12,8,3217,3388,54,268.0833333333333,406.6715419789729,1474,66,423.5,831.1335632736774,2609,0,161.54545454545453,203.17451685071302,547,0,207.42857142857142,276.89598724990947,722,1,9,1,2,3,0,1,8,1,0,3,0,True
384,9,7,2985,3321,54,331.6666666666667,558.2388974862525,1831,66,474.42857142857144,876.3505262724266,2608,0,48.0,48.015622457696,105,0,46.5,46.33483211005157,98,1,7,1,1,3,0,1,7,1,0,3,0,False
318,9,8,2942,3295,54,326.8888888888889,461.76989085340483,1514,54,411.875,830.5956352973449,2596,0,39.75,27.630372780691904,73,0,36.857142857142854,42.70640156573576,101,1,8,1,0,4,0,1,8,1,0,3,0,True
3758,14,11,3694,3882,54,263.85714285714283,374.5467464898373,1443,66,352.90909090909093,721.0795510956224,2608,0,289.0769230769231,465.7875814208846,1743,0,312.4,401.5114444197077,1197,1,11,1,2,4,0,1,11,1,0,4,0,True
249,11,9,2794,3454,54,254.0,405.19804361010256,1474,66,383.77777777777777,791.6136512463047,2609,0,24.9,31.920056390927634,96,0,19.125,24.199367243793795,52,1,9,1,1,4,0,1,9,1,0,3,0,False
234,11,10,1787,3544,54,162.45454545454547,180.1793871957831,583,66,354.4,756.1254128780488,2609,0,23.4,25.73402417034693,76,0,25.22222222222222,32.210342637722846,83,1,9,2,1,5,0,1,10,1,0,3,0,False
195,11,8,3900,3795,54,354.54545454545456,533.4272317479188,1831,66,474.375,820.0763588684897,2609,0,19.6,18.2931681236466,40,0,22.571428571428573,19.345410255644197,42,1,8,1,2,4,0,1,8,1,0,4,0,False
709,9,7,3147,1148,54,349.6666666666667,605.6108027805024,1983,66,164.0,146.7738785634945,435,1,88.75,81.87146938952543,173,0,89.83333333333333,89.89515498005935,196,1,6,1,2,3,0,1,7,1,0,3,0,False
626,14,11,2846,3470,54,203.28571428571428,367.07928854899006,1464,54,315.45454545454544,725.9473263682133,2597,0,48.15384615384615,42.900324821876175,145,0,51.4,65.73613922341347,158,1,11,1,2,4,0,1,11,1,0,3,0,True
291,10,8,3022,3296,54,302.2,553.7488239265165,1883,54,412.0,830.9243347020233,2597,0,32.333333333333336,36.33792019976438,109,0,39.857142857142854,53.55485457901638,127,1,9,1,0,3,0,1,8,1,0,3,0,True
639,12,8,3173,3388,54,264.4166666666667,402.8923467324187,1466,66,423.5,831.1335632736774,2609,0,58.18181818181818,67.37792757251398,147,0,70.42857142857143,82.07985161302575,188,1,9,1,2,4,0,1,8,1,0,3,0,False
2962,12,9,3201,3454,54,266.75,405.45470873247154,1474,66,383.77777777777777,791.6136512463047,2609,12,269.27272727272725,218.43871239865007,583,0,306.375,425.7598905192926,1177,1,9,1,2,3,0,1,9,1,0,3,0,False
1522,10,13,3662,2579,54,366.2,433.2465348967029,1474,66,198.3846153846154,162.6423818649316,435,1,169.22222222222223,188.5445881705308,471,0,118.91666666666667,125.42225901153094,355,1,8,1,1,4,0,1,13,1,0,6,0,False
504,10,8,3032,3388,54,303.2,426.9617781488174,1454,66,423.5,831.1335632736774,2609,0,56.0,59.50910294512373,136,0,54.857142857142854,63.201330391577244,136,1,7,1,2,3,0,1,8,1,0,3,0,False
600,11,8,3019,3296,54,274.45454545454544,416.0330764027747,1454,54,412.0,830.9243347020233,2597,0,60.1,60.06238423506014,144,0,63.714285714285715,73.76548609461955,160,1,8,1,2,3,0,1,8,1,0,3,0,False
1229,11,9,3448,3477,66,313.45454545454544,577.7346612788393,2047,66,386.3333333333333,790.2660592765224,2608,0,122.9,314.59957088336915,1065,0,153.625,354.6861068254577,1089,1,10,1,0,4,0,1,9,1,0,4,0,True
120,12,9,2858,3454,54,238.16666666666666,387.0042707200471,1458,66,383.77777777777777,791.6136512463047,2609,0,10.909090909090908,13.694421860109488,44,0,12.5,16.73320053068151,44,1,10,1,1,4,0,1,9,1,0,3,0,False
1167,13,10,3326,3520,66,255.84615384615384,317.2601083202251,1090,66,352.0,757.0174370514857,2609,0,97.25,233.2202553381674,857,0,128.77777777777777,279.76687826266976,906,1,12,1,0,4,0,1,10,1,0,3,0,True
316,13,10,3940,4669,54,303.0769230769231,523.5314201927083,1983,66,466.9,789.7615399600057,2610,0,26.333333333333332,35.789508083918804,124,0,29.333333333333332,34.96347300318497,108,1,10,1,2,4,0,1,10,1,0,4,0,True
752,10,9,3126,3453,54,312.6,434.6058444153737,1474,66,383.6666666666667,791.3013192063929,2608,0,83.66666666666667,96.22196561423314,283,0,92.875,99.9105068298625,273,1,8,1,1,3,0,1,9,2,0,3,0,False
607,11,8,3174,3388,54,288.54545454545456,416.33932044915736,1454,66,423.5,831.1335632736774,2609,0,60.7,56.71340229610634,132,0,68.42857142857143,82.55709218103405,213,1,8,1,2,3,0,1,8,1,0,3,0,False
175,11,9,3996,3861,54,363.27272727272725,437.93857828136976,1474,66,429.0,783.7546384764389,2609,0,17.6,15.298365925810508,37,0,18.125,17.7864941739512,41,1,9,1,1,4,0,1,9,1,0,4,0,False
949,10,8,3658,3795,54,365.8,554.9062623542827,1895,66,474.375,820.0763588684897,2609,0,105.44444444444444,94.09818880192364,193,0,108.57142857142857,93.45565356720516,192,1,7,1,2,4,0,1,8,1,0,4,0,True
293,10,7,3014,3323,54,301.4,527.4404610948993,1799,66,474.7142857142857,877.0461324054436,2610,4,32.55555555555556,23.089733702863178,60,1,37.666666666666664,38.447655614123235,95,1,7,1,2,3,0,1,7,1,0,3,0,False
728,11,7,3194,3322,54,290.3636363636364,534.7251244122405,1895,66,474.57142857142856,876.6983284937147,2609,0,72.9,159.16309245550616,547,0,113.83333333333333,214.77384746648173,592,1,8,1,2,3,0,1,7,1,0,3,0,False
859,11,8,3676,3796,54,334.1818181818182,532.3288146833203,1895,66,474.5,820.4017308611678,2610,0,85.9,83.71075199757794,170,0,98.57142857142857,85.08962861570842,174,1,9,1,1,4,0,1,8,1,0,4,0,False
336,12,9,3717,3466,54,309.75,399.0798009170597,1414,66,385.1111111111111,791.0872187403364,2609,0,30.636363636363637,38.88040573879371,122,0,33.75,44.93258839639666,122,1,9,1,2,4,0,1,9,1,0,3,0,False
455,11,8,3185,3389,54,289.54545454545456,405.562541670963,1394,66,423.625,831.4622567350848,2610,0,45.6,50.54146812272078,119,0,48.142857142857146,55.86061370290615,128,1,8,1,2,3,0,1,8,1,0,3,0,True
891,10,7,3021,3323,54,302.1,550.1375191713432,1895,66,474.7142857142857,877.0461324054436,2610,0,99.0,109.81398413276476,255,0,108.33333333333333,110.17813858575676,256,1,7,1,2,3,0,1,7,1,0,3,0,False
391,11,9,3162,3454,54,287.45454545454544,367.7660727929109,1090,66,383.77777777777777,791.6136512463047,2609,0,39.2,46.02781767583599,136,0,37.5,49.31277724890376,126,1,7,1,3,3,0,1,9,1,0,3,0,False
1070,12,8,3231,3400,54,269.25,407.8167736046831,1474,66,425.0,830.4975918086699,2609,0,97.36363636363636,117.93779001681176,303,0,119.85714285714286,139.8799777068373,305,1,9,1,2,3,0,1,8,1,0,3,0,False
316,11,8,3166,3388,54,287.8181818181818,421.1479589239216,1474,66,423.5,831.1335632736774,2609,0,31.6,30.673115264022336,90,0,37.57142857142857,50.553669198068654,144,1,8,1,2,3,0,1,8,1,0,3,0,False
1026,11,8,3056,3389,54,277.8181818181818,415.64863180812586,1474,66,423.625,831.4622567350848,2610,0,102.7,133.9769009941639,388,0,116.28571428571429,144.9046132418686,389,1,8,1,2,4,0,1,8,1,0,3,0,False
358,8,6,3016,3256,54,377.0,615.1676600732519,1895,66,542.6666666666666,929.64575093001,2609,0,51.142857142857146,36.85658914312753,106,0,57.0,47.31173216021582,106,1,5,1,2,2,0,1,6,1,0,3,0,True
1293,14,9,4472,4268,66,319.42857142857144,477.7971348185508,1831,66,474.22222222222223,773.1755266831253,2609,0,99.46153846153847,144.9528386882678,460,0,157.0,188.18607812481773,498,1,13,1,0,5,0,1,9,1,0,5,0,True
297,10,7,1814,1148,66,181.4,213.89305739083724,631,66,164.0,146.7738785634945,435,0,33.0,21.483844059096025,51,0,41.5,44.86182489972218,102,1,9,1,0,3,0,1,7,1,0,3,0,False
868,10,8,3021,3400,54,302.1,423.6041666461746,1444,66,425.0,830.4975918086699,2609,0,96.55555555555556,78.30724545888474,190,0,99.14285714285714,120.04811960379956,311,1,8,1,1,3,0,1,8,1,0,3,0,False
965,10,6,3059,3232,54,305.9,544.5229930866096,1863,66,538.6666666666666,931.6343464876957,2609,0,107.22222222222223,131.3712109319557,426,1,116.0,96.26629732154447,219,1,7,1,2,3,0,1,6,0,0,2,0,False
279,9,8,2912,3389,54,323.55555555555554,427.0482957624116,1414,66,423.625,831.4622567350848,2610,1,34.875,27.75985185479202,72,0,31.857142857142858,36.8100474305146,77,1,7,1,1,3,0,1,8,1,0,3,0,False
170,13,12,2814,3512,54,216.46153846153845,312.29463784766205,1155,54,292.6666666666667,699.121631445885,2597,0,14.166666666666666,20.56223615163379,62,0,15.454545454545455,27.27424238215722,76,1,12,1,0,6,0,1,8,1,4,3,0,True
868,11,7,3140,3323,54,285.45454545454544,524.6344811799689,1863,66,474.7142857142857,877.0461324054436,2610,0,86.8,89.75945632633923,217,0,120.5,134.83662954355788,355,1,8,1,2,3,0,1,7,1,0,3,0,False
510,12,9,3250,3454,54,270.8333333333333,357.6695013867163,1090,66,383.77777777777777,761.03186935426,2522,0,46.45454545454545,55.86080694069962,128,0,49.25,63.33196270446701,143,1,9,1,2,3,0,1,9,1,0,4,0,True
394,12,9,1832,3466,54,152.66666666666666,173.49079386398452,583,66,385.1111111111111,791.0872187403364,2609,0,35.90909090909091,41.61829699336698,101,0,35.625,45.54650782442052,99,1,10,1,1,4,0,1,9,1,0,3,0,False
1321,13,11,3682,3993,54,283.2307692307692,392.50872677141325,1434,66,363.0,722.625515992645,2609,0,110.08333333333333,145.2293923036549,528,0,113.8,120.66714548707947,345,1,11,1,1,5,0,1,11,2,0,4,0,False
790,10,8,3196,3388,54,319.6,424.94239609622383,1394,66,423.5,831.1335632736774,2609,0,87.77777777777777,93.53404344916676,242,0,88.57142857142857,103.31347186784382,242,1,8,1,1,3,0,1,8,1,0,3,0,False
591,11,7,3077,3322,54,279.72727272727275,507.2353032790225,1799,66,474.57142857142856,876.6983284937147,2609,0,59.2,51.40583624453551,120,0,78.0,82.57723657279892,211,1,8,1,2,3,0,1,7,1,0,3,0,False
3339,11,11,3130,7517,54,284.54545454545456,413.75472831934087,1454,66,683.3636363636364,828.1035588211364,2609,4,333.9,391.21795715432086,1162,0,276.4,288.1139357962402,923,1,8,1,2,3,0,1,11,1,0,4,0,False
667,9,7,2980,3322,54,331.1111111111111,573.8756048801372,1895,66,474.57142857142856,876.6983284937147,2609,0,83.375,90.03601709871444,259,0,89.5,69.81105452099497,179,1,7,1,1,3,0,1,7,1,0,3,0,False
1217,9,7,3218,1148,54,357.55555555555554,625.1926122957115,2047,66,164.0,146.7738785634945,435,0,152.125,166.73964548061147,398,0,179.83333333333334,180.80137966533576,397,1,6,1,2,3,0,1,7,1,0,3,0,True
304,10,8,2744,3389,54,274.4,465.10970748845915,1612,66,423.625,831.4622567350848,2610,0,33.77777777777778,31.193937366018123,76,0,32.57142857142857,34.841917049345454,76,1,8,1,1,4,0,1,8,1,0,3,0,False
207,11,8,2780,3388,54,252.72727272727272,445.9859538980798,1612,66,423.5,831.1335632736774,2609,0,20.7,23.807771840304586,51,0,22.571428571428573,25.833849018333307,56,1,9,1,1,4,0,1,8,1,0,3,0,False
57,12,9,2948,3453,54,245.66666666666666,398.1974663684114,1474,66,383.6666666666667,791.3013192063929,2608,0,5.181818181818182,5.874725244146732,18,0,5.875,7.6882621573408905,18,1,10,1,1,4,0,1,9,1,0,3,0,False
984,14,11,3705,4753,54,264.64285714285717,377.79522176946176,1454,66,432.09090909090907,763.2844643733548,2609,0,75.6923076923077,86.76350226589396,261,0,85.6,106.18681650751189,270,1,11,1,2,4,0,1,11,1,0,4,0,False
6097,10,8,3112,3389,54,311.2,554.894908969257,1895,66,423.625,831.4622567350848,2610,1,677.4444444444445,1532.2283780393627,4996,1,827.0,1690.1671937583994,4955,1,7,1,2,3,0,1,8,1,0,3,0,False
1105,12,8,3186,3388,54,265.5,400.8872451616955,1454,66,423.5,831.1335632736774,2609,0,100.54545454545455,95.95298435489941,324,0,140.57142857142858,172.33344517687394,444,1,10,1,2,3,0,1,8,1,0,3,0,False
871,9,8,3035,3674,54,337.22222222222223,567.5275378101396,1863,66,459.25,821.4211389415298,2610,0,109.0,114.47052022245728,360,1,114.14285714285714,119.94692703909696,292,1,7,1,1,3,0,1,8,1,0,4,0,False
381,10,7,3285,1148,54,328.5,453.6168537433326,1474,66,164.0,146.7738785634945,435,0,42.44444444444444,57.91586063920874,162,0,62.0,70.83549016324139,172,1,7,1,2,2,0,1,7,1,0,3,0,True
1183,11,7,3096,3322,54,281.45454545454544,515.160586372896,1831,66,474.57142857142856,876.6983284937148,2609,0,118.4,310.1635697498983,1047,0,196.0,386.29608678663396,1055,1,8,1,2,3,0,1,7,1,0,3,0,True
831,11,9,4119,1687,54,374.45454545454544,441.0317167807906,1430,66,187.44444444444446,166.97844911585386,473,0,83.1,86.00052325422212,244,0,73.375,72.74258982879287,153,1,9,1,1,5,0,1,9,1,0,4,0,False
866,11,7,3098,3323,54,281.6363636363636,515.2814363798545,1831,66,474.7142857142857,877.0461324054436,2610,0,86.7,104.58589771092468,218,0,110.0,109.67375863593503,222,1,8,1,2,3,0,1,7,1,0,3,0,True
881,11,8,3116,3388,54,283.27272727272725,516.396621865771,1831,66,423.5,831.1335632736774,2609,0,88.2,71.27243506433605,209,0,110.42857142857143,143.47210494712616,361,1,8,1,2,3,0,1,8,1,0,3,0,True
959,10,8,1824,3387,54,182.4,220.2690173401607,677,66,423.375,654.3154700715855,2090,1,106.66666666666667,112.60846622997164,236,0,103.42857142857143,119.19954115786226,246,1,8,1,1,3,0,1,8,1,0,4,0,False
569,10,8,3060,3388,54,306.0,429.1491582189111,1454,66,423.5,831.1335632736774,2609,0,63.333333333333336,57.59050847723665,135,0,64.28571428571429,77.34470946116905,197,1,7,1,2,3,0,1,8,1,0,3,0,False
633,11,8,3146,3387,54,286.0,409.4717217453373,1434,66,423.375,830.8048714198779,2608,1,63.3,61.64097663080948,139,0,70.57142857142857,82.10943419408923,194,1,9,1,1,3,0,1,8,1,0,3,0,False
425,9,7,3201,1148,54,355.6666666666667,624.2980057632733,2047,66,164.0,146.7738785634945,435,0,53.125,53.16351544997753,110,0,53.833333333333336,53.517650255676294,110,1,6,1,2,3,0,1,7,1,0,3,0,True
348,10,8,3045,3389,66,304.5,526.7852029053208,1799,66,423.625,831.4622567350848,2610,0,38.77777777777778,26.126945553405537,89,0,42.857142857142854,44.54028215777127,130,1,9,1,0,3,0,1,8,1,0,3,0,True
3751,12,9,2972,3454,66,247.66666666666666,435.53020050916746,1606,66,383.77777777777777,791.6136512463047,2609,0,341.0,494.9725428564883,1526,0,449.125,601.396175058505,1697,1,11,1,0,4,0,1,9,1,0,3,0,True
230,11,7,2768,3322,54,251.63636363636363,446.45579496687486,1612,66,474.57142857142856,876.6983284937148,2609,0,23.0,26.596992311161802,57,0,29.0,28.751811537130433,62,1,8,1,2,4,0,1,7,1,0,3,0,False
1465,11,9,3239,3477,66,294.45454545454544,532.7130156329891,1895,66,386.3333333333333,790.2660592765224,2608,0,146.6,335.0767673235493,1128,0,183.25,374.5629953692703,1141,1,10,1,0,4,0,1,9,1,0,4,0,True
1953,9,6,2867,3256,54,318.55555555555554,551.6357717655355,1799,66,542.6666666666666,929.64575093001,2609,0,244.25,361.4075780887833,1189,0,364.6,493.76739463030566,1322,1,6,1,2,2,0,1,6,1,0,3,0,True
500,9,8,2915,3388,54,323.8888888888889,442.4267533714089,1474,66,423.5,831.1335632736774,2609,3,62.5,55.69784555977008,153,0,49.57142857142857,54.779707251231386,129,1,7,1,1,3,0,1,8,1,0,3,0,False
251,11,8,3183,3388,54,289.3636363636364,420.7997305407175,1466,66,423.5,831.1335632736774,2609,0,25.2,29.545896500191017,67,0,27.142857142857142,30.824056335589447,66,1,8,1,2,4,0,1,8,1,0,3,0,False
429,11,8,3192,3389,54,290.1818181818182,408.19621355462203,1414,66,423.625,831.4622567350848,2610,0,43.0,30.430248109405877,80,0,50.0,58.656384380316425,139,1,9,1,1,3,0,1,8,1,0,3,0,False
339,13,10,2912,3533,54,224.0,379.1391057889723,1474,66,353.3,756.8706692691954,2610,0,28.333333333333332,37.98318341348211,91,0,29.11111111111111,40.498132863529634,90,1,10,1,2,4,0,1,10,1,0,3,0,False
1523,12,8,3208,3400,54,267.3333333333333,396.2991995393828,1426,66,425.0,830.4975918086699,2609,0,138.54545454545453,175.5631788048568,512,0,184.71428571428572,227.43458355298202,528,1,9,1,2,3,0,1,8,1,0,3,0,False
486,12,8,3202,3388,54,266.8333333333333,351.8723332245502,1090,66,423.5,831.1335632736774,2609,0,44.18181818181818,45.708201336537925,100,0,56.142857142857146,67.2169803619561,179,1,9,1,2,3,0,1,8,1,0,3,0,False
236,11,8,3096,3389,54,281.45454545454544,407.37861853928365,1424,66,423.625,831.4622567350848,2610,0,23.7,22.17678966847997,63,0,28.714285714285715,37.21641068789138,101,1,8,1,2,3,0,1,8,1,0,3,0,False
369,11,9,2816,3467,54,256.0,447.8140848002155,1612,66,385.22222222222223,791.3995728774544,2610,0,37.0,39.519615382743794,93,0,35.625,45.615067411985706,102,1,9,1,1,4,0,1,9,1,0,3,0,False
194,10,8,2746,3387,66,274.6,464.41881960144553,1612,66,423.375,830.8048714198779,2608,0,21.555555555555557,24.24922042784107,68,0,27.714285714285715,34.95594895503394,86,1,9,1,0,4,0,1,8,1,0,3,0,True
319,10,9,3585,3872,54,358.5,413.31906561396363,1394,66,430.22222222222223,782.8368324068812,2608,0,35.55555555555556,27.047740144300043,65,0,33.25,33.9770142890749,84,1,8,1,1,4,0,1,9,1,0,4,0,True
1583,13,10,3243,3528,54,249.46153846153845,360.60091202252835,1294,66,352.8,727.9348597230387,2522,0,132.0,352.94168545714933,1296,0,168.66666666666666,320.0100692860218,1042,1,10,1,2,3,0,2,10,1,0,4,0,True
2419,11,8,3174,3388,54,288.54545454545456,416.33932044915736,1454,66,423.5,831.1335632736774,2609,0,241.9,289.765577665809,978,0,294.57142857142856,376.0010855390322,1005,1,8,1,2,3,0,1,8,1,0,3,0,False
376,10,7,3117,3322,54,311.7,555.1940291465678,1895,66,474.57142857142856,876.6983284937147,2609,7,41.77777777777778,30.810451970350645,77,0,50.0,52.478567053607705,135,1,7,1,2,3,0,1,7,1,0,3,0,False
950,9,8,3081,1214,54,342.3333333333333,405.57284590235247,1090,66,151.75,141.06802437122312,435,0,118.75,100.82007488590752,233,0,105.85714285714286,124.362866037172,302,1,7,1,1,4,0,1,8,1,0,3,0,False
1105,11,9,4093,2094,54,372.09090909090907,548.0486797465173,1983,66,232.66666666666666,182.36836957713425,473,0,110.6,83.73673029202895,181,0,116.0,89.58655032983467,201,1,8,1,2,5,0,1,9,1,0,5,0,True
312,10,8,2746,3387,54,274.6,465.21397227512415,1612,66,423.375,830.8048714198779,2608,0,34.666666666666664,33.169597860423664,78,0,35.714285714285715,40.23755987245991,100,1,8,1,1,4,0,1,8,1,0,3,0,False
360,12,8,3181,3388,54,265.0833333333333,405.2290418872873,1474,66,423.5,831.1335632736774,2609,0,32.72727272727273,42.74680404659917,151,0,43.57142857142857,66.39031156266519,196,1,9,1,2,3,0,1,8,1,0,3,0,False
542,11,8,3111,3387,54,282.8181818181818,418.2684692834187,1474,66,423.375,830.8048714198779,2608,0,54.2,80.31786849761392,282,0,68.42857142857143,105.47559926739609,309,1,8,1,2,3,0,1,8,1,0,3,0,True
193,9,7,3049,3322,54,338.77777777777777,571.1671827208598,1863,66,474.57142857142856,876.6983284937147,2609,1,24.25,20.777090749188154,50,0,24.833333333333332,24.381801045497486,54,1,6,1,2,3,0,1,7,1,0,3,0,False
2858,13,10,3247,3536,54,249.76923076923077,387.9714806818734,1454,66,353.6,756.4194867928774,2609,0,238.16666666666666,326.526883358102,1006,0,269.6666666666667,365.8156791488182,1002,2,9,1,2,3,0,3,10,1,0,3,0,False
1284,11,9,1773,3466,54,161.1818181818182,180.31226357819986,583,66,385.1111111111111,791.0872187403364,2609,0,128.5,157.3926618365672,369,0,122.125,153.64279799261664,353,1,9,1,1,4,0,1,9,1,0,3,0,False
693,11,7,3147,3322,54,286.09090909090907,525.06215295221,1863,66,474.57142857142856,876.6983284937148,2609,0,69.4,65.46021692600782,143,0,92.0,97.31563766082681,249,1,8,1,2,3,0,1,7,1,0,3,0,False
271,11,7,3180,3321,54,289.09090909090907,533.8669317596346,1895,66,474.42857142857144,876.3505262724266,2608,0,27.2,29.026884090442778,64,0,34.833333333333336,34.77746716226215,78,1,8,1,2,3,0,1,7,1,0,3,0,False
1086,10,7,1771,3322,54,177.1,208.2318179337634,600,66,474.57142857142856,876.6983284937147,2609,0,120.66666666666667,126.10048902892223,269,0,137.83333333333334,138.61266977524897,305,1,7,1,2,3,0,1,7,1,0,3,0,False
214,12,9,2858,3443,54,238.16666666666666,430.72532495263783,1612,54,382.55555555555554,792.4699939795984,2610,0,19.454545454545453,24.10342727936362,52,0,26.625,26.22945624674671,58,1,9,2,2,4,0,1,8,1,1,3,0,False
319,10,8,3053,3388,54,305.3,428.587925634869,1454,66,423.5,831.1335632736774,2609,0,35.55555555555556,34.05260998680689,75,0,35.0,38.9431820550328,89,1,7,1,2,3,0,1,8,1,0,3,0,False
295,8,8,1660,3296,54,207.5,238.98953952003842,665,54,412.0,830.9243347020233,2597,0,42.285714285714285,58.86477065690306,184,0,39.57142857142857,48.735018629485786,144,1,7,1,0,4,0,1,8,1,0,3,0,False
716,11,8,3086,3388,66,280.54545454545456,505.34837014342065,1799,66,423.5,831.1335632736774,2609,0,71.6,136.76417659606625,446,0,101.28571428571429,174.00879639975042,494,1,10,1,0,3,0,1,8,1,0,3,0,True
406,14,7,3147,3242,54,224.78571428571428,458.09421653682733,1787,54,463.14285714285717,876.4383163970978,2597,3,31.307692307692307,27.418086718258458,93,0,55.833333333333336,58.695305509801116,143,1,11,1,2,3,0,1,7,1,0,3,0,False
219,11,8,3118,3389,54,283.45454545454544,358.9371592598357,1090,66,423.625,831.4622567350848,2610,0,22.0,25.3298243183801,54,0,23.857142857142858,26.733759136175003,58,1,8,1,2,4,0,1,8,1,0,3,0,False
641,11,7,3099,3323,54,281.72727272727275,515.342091308657,1831,66,474.7142857142857,877.0461324054436,2610,0,64.1,70.92312739861377,171,0,80.5,79.70518594587598,171,1,8,1,2,3,0,1,7,1,0,3,0,False
1369,11,9,3164,3477,66,287.6363636363636,514.5642945474749,1831,66,386.3333333333333,790.2660592765224,2608,0,137.0,321.6591363539982,1097,0,171.125,365.5196429400204,1126,1,10,1,0,4,0,1,9,1,0,4,0,True
778,10,9,4473,4267,54,447.3,559.4259647174057,1895,66,474.1111111111111,772.868746143504,2608,5,86.55555555555556,57.15497666891914,135,0,82.375,63.57660241787068,134,1,8,1,1,5,0,1,9,1,0,5,0,False
1041,10,8,2899,3295,54,289.9,428.6664087609385,1474,54,411.875,830.5956352973449,2596,0,115.66666666666667,127.60790640778406,269,0,112.57142857142857,129.5121143179357,273,1,8,1,2,3,0,1,8,1,0,3,0,False
865,11,8,3173,3387,54,288.45454545454544,367.00293871411077,1090,66,423.375,830.8048714198779,2608,0,86.5,102.91185548808262,256,0,96.14285714285714,110.74478842485232,255,1,8,1,2,4,0,1,8,1,0,3,0,False
436,12,9,3246,3454,54,270.5,376.90836640577066,1294,66,383.77777777777777,761.03186935426,2522,0,39.63636363636363,46.877544008100564,105,0,41.375,53.56756831329942,129,1,9,1,2,3,0,1,9,1,0,4,0,True
659,8,7,2950,3322,54,368.75,593.6620987565233,1863,66,474.57142857142856,876.6983284937147,2609,9,94.28571428571429,69.23812798846413,167,0,84.83333333333333,84.54863820442185,175,1,6,1,1,3,0,1,7,1,0,3,0,False
464,11,7,3176,3323,54,288.72727272727275,533.6270558271419,1895,66,474.7142857142857,877.0461324054436,2610,0,46.5,55.98258657832809,120,0,57.5,57.19192833492036,118,1,8,1,2,3,0,1,7,1,0,3,0,True
165,11,8,3109,3388,54,282.6363636363636,418.1144412124668,1474,66,423.5,831.1335632736774,2609,0,16.5,19.76486782146544,50,0,18.571428571428573,21.486588128126698,51,1,8,1,2,4,0,1,8,1,0,3,0,False
